look	look
restaurace	restaurant
zbožňuji	adore
marek	marek
vývojem	development
dlouze	long
vyskytují	occur
experimentální	experimental
křičí	shouting
christina	christina
bývalého	former
spolupráci	cooperation
smála	laughed
zvířaty	animals
nadchnul	excited
pevnosti	fortress
prilis	much
stavět	build
podmínkách	conditions
williama	williama
historií	history
komplexní	complex
zachycení	capture
masterpiece	masterpiece
ukecaný	clever
převyšuje	exceeds
obával	feared
daného	given
pohladí	strokes
očekávala	expected
montany	montany
formanův	formanův
průjem	diarrhea
káva	coffee
oplývá	abounds
zřídka	rarely
vědec	scientist
melo	melo
novu	new
dementních	demented
podruhý	second time
válek	war
slušného	decent
padouši	villains
kapka	drop
kanál	channel
mytologii	mythology
neumějí	can't
shrnul	summed
demokracie	democracy
díkybohu	thank god
aka	aka
jake	jake
ráj	paradise
napřed	first
tisíciletí	millennium
zmíněného	mentioned
kocoura	cat
mrtvá	dead
postarší	elderly
utíkají	running away
hrůzné	horrible
tupých	blunt
protagonisty	protagonists
věcem	things
důchodce	pensioner
slovu	word
zlikvidovat	discard
opravdovou	real
uboze	poorly
koktejl	cocktail
politickou	political
zemích	countries
lois	lois
zamilovaný	love
nevede	doesn't lead
zvláštních	special
baldwin	baldwin
marná	vain
naneštěstí	unfortunately
krista	christ
béčkového	b-shaped
trpělivost	patience
břečka	slush
koni	horses
dovedu	can
důležitých	important
neusnul	didn't sleep
vánoc	christmas
přijmout	accept
sere	sere
vypadali	looked
fred	fred
bydlí	lives
podtextem	subtext
pusobi	acts
zblití	anger
velitel	commander
citlivá	sensitive
laciných	cheap
pasolini	pasolini
skupinou	group
velkému	big
kamarádem	friend
obracet	turn
amatérská	amateur
lezla	lezla
vaši	yours
zúčtování	settlement
silnici	road
dement	dementia
fulciho	fulciho
pavouci	spiders
indiáni	indians
svuj	its
týdnů	weeks
tématicky	thematic
hořící	burning
blondýna	blonde
natáčením	shooting
zapůsobit	impress
překvapivá	surprising
zvykl	used
vydávají	issue
slabou	weak
koní	horses
zábavě	fun
lži	lies
psychologickou	psychological
historka	story
green	green
čechách	czech republic
ježiš	jesus
vzpomínku	memory
python	python
technickou	technical
nebezpečná	dangerous
otevřel	opened
lidským	human
zabila	killed
nenechám	won't let
kombinací	combinations
poradí	order
úrazu	accident
zahraničí	abroad
nacisty	nazis
nezapomene	won't forget
medvěda	bear
přibylo	increased
ses	ses
štvalo	annoyed
tendence	tendency
odporného	disgusting
bojují	fighting
náhled	preview
nero	black
původnímu	original
fucking	fucking
připomnělo	reminded
čtyřicet	forty
rozhodnou	decide
užije	enjoys
novými	new
nekoukatelná	unseen
čerstvě	freshly
vymýšlet	invent
zvládla	managed
kamarádky	friends
charismatického	charismatic
ztvárněné	rendered
trpaslíka	dwarf
neřekne	doesn't say
důkladně	thoroughly
prvnim	first
__	__
watts	watts
vánocích	christmas
manželem	husband
posouvá	shifts
větru	wind
ztrátou	loss
znamenalo	meant
slepé	blindly
most	apple juice
příšery	monsters
stárnoucí	aging
podtrhují	underline
zůstaly	remained
zabývá	deals
vybírat	choose
mrtvolu	corpse
narození	birth
meli	meli
žalostně	ruefully
rozdíly	differences
zajimave	interestingly
variací	variations
spoileru	spoiler
patrné	apparently
posedlost	obsession
synovi	sons
kost	bone
neváhá	doesn't hesitate
historickým	historical
rota	company
nitra	nitra
los	los
japonska	japan
světů	worlds
přítelem	friend
komika	comedian
quentine	quentine
nemesis	nemesis
lex	lex
product	product
rusku	russia
nefungují	don't work
have	have
způsobil	caused
východní	east
nedali	nedali
osobního	personal
schodech	stairs
smršť	tornado
blízký	close
smířit	reconcile
připomenout	remind
sledovali	watched
dobovou	period
nastal	occurred
dramat	drama
přinést	bring
psi	dogs
frič	frič
ewana	ewana
pelíšky	lairs
kultovních	iconic
zbraněmi	weapons
emoční	emotional
nadsázku	exaggeration
vyborny	excellent
bandy	bandy
peaks	peaks
předvídatelná	predictable
full	full
dinosaurů	dinosaurs
překrásné	beautiful
bohdalové	gods
osloví	address
fonda	fund
romanci	romances
špičková	top
nevěsta	bride
postupné	gradually
zvrhne	degenerates
mrazivou	frosty
dojal	milked
elegantní	elegant
chválím	praise
ubrat	ubrat
uvěřil	believed
jednoduchým	simple
turner	turner
sedlo	seat
hunting	hunting
působivosti	impressiveness
noty	music
futurama	futurama
odzbrojující	disarming
zimní	winter
duchařina	duchařina
poutavé	engaging
nasrat	angry
kine	kine
nezadá	doesn't enter
učení	learning
nekde	somewhere
strážce	guardian
bodem	point
švorcová	square
pytel	bag
zprznění	contusion
hraničí	borders
policii	police
padající	falling
počítači	counting
plakal	cried
prezentuje	presents
grimasy	grimaces
pobřežní	coastal
dua	two
zničil	destroyed
chaplin	chaplin
umi	place
zkouknul	examined
blba	blba
ubohosti	misery
uměleckého	artistic
pánem	master
totálního	total
monstrózní	whopping
písku	sand
typických	typical
nevyhledávám	looking
teprv	temp
mdlé	dull
_____	_____
jedný	one
originalitou	originality
nácky	nazis
hrůz	horror
sále	hall
pupendo	pupendo
republice	republic
michala	michala
pistole	pistol
přeplácané	overpaid
politická	political
snést	endure
festival	festival
rozehrává	plays
opusu	work
velebnosti	majesty
nedivil	nedivil
žijeme	live
partě	party
odradit	dissuade
chápal	understood
letá	years
haha	ha-ha
černochů	black people
bílých	white
taškařici	baggers
platné	valid
veze	connection
nestálo	didn't cost
příchodem	arrival
intenzivní	intensive
komediálního	comedy
adresu	address
účet	account
vsadil	bet
emmerich	emmerich
výjevy	scenes
odpustím	forgive
dana	day
jine	other
dela	part
italských	italian
jovovich	jovovich
šťávy	juice
připadají	seem
plan	plan
naráží	bumps
statečných	brave
klip	clip
podstaty	essence
alone	alone
úspěšného	successful
výjimečného	exceptional
pierre	pierre
iv	iv
nemožný	impossible
pokémoni	pokémon
vína	fault
franco	franco
veřejně	publicly
boys	boys
severu	north
počítá	counts
intro	intro
snipes	snipes
hlasy	votes
kinski	kinski
zvukový	audio
zapomněli	forgot
poukazuje	points
nečeká	isn't waiting
vyhnul	avoided
clive	clive
sympatického	sympathetic
neúspěšně	unsuccessfully
počítačových	computer
sympatičtější	likeable
giallo	yellow
bílém	white
pubertě	puberty
všudypřítomné	ubiquitous
krajní	extreme
prahu	threshold
přijal	accepted
velke	big
žene	women
pomohlo	helped
dojme	impresses
pribehu	story
oscarový	oscar
konečná	final
obětovat	sacrifice
předměstí	outskirts
ztvárnit	render
způsobuje	causes
doors	doors
nevydržela	didn't last
černej	black
chudé	poor
špionážní	undercover
známou	acquaintance
chutná	tasty
catherine	catherine
home	home
hadry	rags
vyplatilo	paid
omylu	mistake
kingsley	kingsley
kdejaký	any
klaus	klaus
mnohými	many
utáhnout	tighten
ochránce	protector
profil	profile
lítá	flies
odfláknutý	tacky
who	who
podivnou	strange
proud	current
strašného	terrible
zvířátek	animals
chytí	catch
jíž	already
inspiroval	inspired
sklepě	cellar
trio	trio
nosu	nose
absurdita	absurd
nehrozí	no danger
hroznou	terrible
nezábavné	not fun
čin	tin
povídce	short story
zklamani	disappointment
minutou	minute
nudny	boring
zákulisí	backstage
podobne	similarly
nesmrtelná	immortal
skladba	composition
vlády	government
věrohodné	credible
snimku	image
nedostává	doesn't receive
vyrazí	leaves
kapela	band
černí	black
lucky	lucky
shlédla	saw
pottera	potter
obsazená	occupied
lidsky	human
zahození	discard
podařený	successful
tri	three
bazénu	pool
vyhýbal	avoided
pokoukání	peeking
potřebují	need
venkov	countryside
nejeden	not one
muzikou	music
ferrell	ferrell
vtipným	funny
milence	lover
nekompromisně	uncompromisingly
psychologická	psychological
humorných	humorous
manželé	husband and wife
pouto	bond
tautou	tautou
návštěva	visit
nechávám	leave
pohoda	cool
rozumím	understand
blázinci	crazy people
žánrových	genre
jacksonovi	jacksons
požitek	enjoyment
tarantinovy	tarantino
rodin	family
obsazeni	cast
hlídka	patrol
biologie	biology
žijící	living
kritický	critic
krátkých	short
zasazen	set
naturalistické	naturalistic
promarněná	wasted
výpovědi	termination
seriózní	serious
lidskost	humanity
řež	rust
přirozený	natural
laurence	laurence
pojaté	conceived
elfmana	elfmana
aspekty	aspects
norton	norton
nenápadný	inconspicuous
olivia	olivia
johnson	johnson
akorat	just
stihl	stihl
kope	head
scénáristu	screenwriter
provedl	carried
nemít	not have
publiku	audience
hnutí	movement
jižní	south
komunisté	communists
milosti	grace
mazec	mazec
zúčastnění	participation
ladu	ice
ksichtem	face
nemyslí	doesn't think
režíruje	directs
toporní	awkward
zavádějící	misleading
jistých	certain
temnoty	darkness
špetka	pinch
prcičky	squirrels
ubohou	poor
loken	loken
power	power
valí	rolls
pouštěli	let go
zbylé	left
zaplatit	pay
účasti	participation
zapomíná	forgets
čuměl	pacifier
scorseseho	scorseseho
hrdinek	heroines
debilitu	debilitu
travolty	travolty
toporný	awkward
bandou	bandou
nedíval	didn't look
pravděpodobností	probabilities
nakopat	kick
veřejnosti	public
jel	jel
vřískot	scream
kouskem	piece
násilím	violence
sf	sf
ptákovinu	bird
napadnout	attack
náznaků	hints
facek	face
devadesát	ninety
výtvoru	creation
zapnul	turned
tomáš	thomas
boss	boss
vyskočí	pops
vincent	vincent
vystačí	suffice
daniela	daniela
čumí	staring
křečovitý	spasmodic
sprosté	vulgar
zpomalené	slowed
dočkala	waited
stromu	tree
vyvolá	cause
japonsku	japan
slepice	hen
zkouší	trying
behem	during
způsobů	ways
sexuálních	sexual
cyklu	cycle
přiblblý	stupid
indiány	indians
prstech	fingers
hodného	worthy
nenáviděl	hated
pořadů	programs
scénáristům	screenwriters
prohlásil	declared
fatale	fatal
léčebně	medically
drtivé	overwhelming
vaří	cooks
dětští	children's
fór	forum
fakticky	factual
opery	opera
řemen	belt
odcházel	leaving
talentovaný	talented
nápadně	noticeably
krajinu	landscape
filmařský	filmmaking
zasazení	planting
strašlivé	terrible
konkurence	competition
školce	kindergarten
filip	philip
vlastními	own
zprávy	news
ghost	ghost
neváhám	don't hesitate
dilema	dilemma
děvčata	girls
rozdílné	different
pokémony	pokemon
slaboučký	weak
bacha	watch
výborném	excellent
génia	genius
zatim	yet
rozjel	drove
nevinné	innocent
bojovník	fighter
hláškující	reporting
jednoznačné	unambiguous
akceptovat	accept
povrchně	superficially
provádí	performs
pekne	nice
momentem	moment
nedotažený	loose
simona	simona
křečovitá	convulsive
kenneth	kenneth
podstate	basically
kohokoliv	anyone
minulý	last
vyčítat	blame
celkového	total
variaci	variations
všechen	all
an	an
komiků	comedians
obrazově	visually
volby	elections
zastřelit	shoot
šíleným	crazy
rtech	rtech
laskavý	kindly
detailech	details
litry	liters
rulez	rulez
povinná	mandatory
čekalo	waited
morálky	morals
teorii	theories
lohan	lohan
považován	considered
pojat	concept
brucem	brucem
ubírat	take
strojů	machines
notu	note
maxe	max
nezastaví	doesn't stop
gradaci	gradations
kráska	beauty
sylvester	sylvester
narychlo	hastily
seriálům	series
maria	maria
letu	flight
vzdycky	always
lid	people
neobyčejný	extraordinary
přeslazený	oversweetened
zabijáků	killers
odráží	reflects
děravý	leaky
daný	given
prokletí	curse
proměny	transformations
so	so
úsměvných	smiling
pít	drink
fight	fight
usínal	fell asleep
ohromný	tremendous
fázi	phase
hvězdným	stellar
františka	francis
spokojenost	satisfaction
gene	gene
památky	monuments
kompozice	composition
směsice	mixture
překombinované	recombined
dan	tax
typického	typical
přibývajícími	increasing
horkou	hot
výcvik	training
srovnatelný	comparable
ennia	ennia
neobvyklé	unusual
snažení	effort
bitev	battles
odvedli	took away
zapadají	fit
frankensteina	frankensteina
but	but
angličtině	english
ženách	women
viggo	viggo
poetické	poetic
marlona	marlona
přírodou	nature
superlativy	superlatives
mcclane	mcclane
jelenů	deer
mcmurphyho	mcmurphyho
věděla	knew
sežrat	eat
dávala	gave
drsným	rough
znalost	knowledge
místních	local
pochybnosti	doubts
kulek	bullets
moralizování	moralizing
pokazit	spoil
děsivější	scarier
střet	clash
zdařilá	successful
holce	girls
uměleckou	artistic
výplod	offspring
nebezpečně	dangerously
reklamě	advertising
nastupuje	coming
vedoucí	head
řád	order
úvahy	considerations
formálně	formally
distribuce	distribution
sováka	owl
kolejích	dormitories
praví	says
ran	ran
nálepku	sticker
doktorka	doctor
nepovede	won't work
radím	advise
jedne	one
hrdý	proud
nedej	don't give
usnula	fell asleep
ošklivý	ugly
přepínám	switching
připomínala	reminded
carrie	carrie
vyplatí	pays
polívka	soup
žádní	rear
němců	germans
hogan	hogan
hana	hana
girl	girl
genialni	ingenious
madsen	madsen
prosim	please
dospělých	adults
nejnižší	lowest
písek	sand
kapitolou	chapter
víry	beliefs
šablony	templates
tank	tank
doufam	hope
parchant	bastard
kouzlem	magic
vzkaz	message
nestydím	ashamed
vašut	yours
mládeže	youth
sladký	sweet
nedotažené	untightened
úsměvná	smiling
nekoukejte	don't look
obličejem	face
nule	zero
vyzní	sounds
filmovými	film
dědictví	heritage
zapomněla	forgot
nekonečného	infinite
dáma	lady
slovíčko	word
šílenej	crazy
nejodpornější	disgusting
samotných	themselves
ptá	asks
nicmene	however
neznámých	unknown
díra	hole
mat	mat
bláznů	fools
osvícení	enlightenment
přiblblé	stupid
ztraceného	lost
vysloužil	retired
pohřbil	buried
řve	roars
kathleen	kathleen
nadějí	hope
odfláknuté	flabby
známými	acquaintances
baba	baba
českej	czech
reklam	advertising
vydírání	extortion
bolla	bolla
ovladač	controller
jedinci	individuals
touhou	desire
bránit	defend
pitvoření	creation
nesmyslnou	meaningless
úplnou	complete
lodě	ships
úchylárna	resort
ken	ken
femme	woman
opakované	repeatedly
nesmyslu	nonsense
vytkl	vytkl
křehké	fragile
týdne	weekly
mrtvou	dead
přirovnal	compared
hej	hey
kterem	which
titulek	caption
bitek	battles
______	______
zkoušel	tried
nechávají	leave
dřevo	wood
znamenal	meant
zezačátku	beginning
británie	britain
zpěvu	singing
kolegové	colleagues
som	am
prázdných	empty
jiny	other
herní	gaming
prázdno	void
elektra	elektra
nepřehledné	confusing
dočetl	read
paranoidní	paranoid
vážit	weigh
mini	mini
rika	rika
nebralo	didn't take
poctivé	honestly
lišky	foxes
zápletce	plot
podprůměrnou	below average
vykresluje	draws
russel	russel
znít	sound
vezmeme	take
sekundují	second
stalloneho	stallon
locke	locke
odchází	leaving
cynický	cynical
hřích	sin
originalni	original
upřímě	honestly
miroslava	miroslava
nejdražší	expensive
nostalgické	nostalgic
takovýmto	such
mravenci	ants
rodince	family
pointě	points
vybrané	selected
hloupým	stupid
veselá	happy
timhle	this
sešli	met
národního	national
uběhlo	passed
neobsahuje	doesn't contain
nenadchnul	didn't inspire
čestné	honestly
čtveřice	foursome
filozofické	philosophical
zasazený	planted
zbytečným	unnecessary
stupidně	stupidly
autobusem	bus
pat	pat
debaty	debate
iritující	irritating
ceny	prices
zlej	bad
příběhové	story
mírné	mild
treku	trek
řeknou	say
fyzické	physical
píší	write
mírný	meek
připravit	prepare
venkově	countryside
humorná	humorous
skončili	finished
pije	drinks
tajný	secret
fiktivní	fictitious
potkává	meets
chladná	cold
přeceňovaný	overrated
jednotka	unit
nabitá	charged
snímcích	slides
tehdejšího	then
konzervativní	conservative
chlapců	boys
karikatury	cartoons
člen	member
našly	found
promítat	project
bojující	fighting
hluché	deaf
mladším	younger
pramálo	very little
tematikou	themed
mísí	mixes
lovestory	lovestory
andělé	angels
blockbuster	blockbuster
šakala	jackal
neseděla	didn't sit
perfektního	perfect
bloom	bloom
myšlenkově	mentally
sympatickou	sympathetic
účinek	effect
pomáhat	help
velkofilmu	feature film
stylová	stylish
filmík	movies
romantickým	romantic
semtam	sometimes
lotr	lotr
skvostná	magnificent
st	st
kameramana	cameraman
cigára	cigar
skutečnými	real
want	want
prožívají	experiencing
gumídci	rubber bands
rovin	rovin
pomálu	slowly
chaotické	chaotic
oceňuju	appreciate
vyvrcholením	climax
emočně	emotionally
bessonův	besson's
obrazové	pictorial
phoenix	phoenix
nejpůsobivější	impressive
živí	lives
komunistů	communists
představiteli	representatives
spálit	burn
predátor	predator
resident	resident
nastává	occurs
dementního	demented
nelogických	illogical
znechucen	disgusted
kladných	positive
váhám	hesitate
škatulky	boxes
videopůjčovny	video rental
žasnu	astonished
zmást	confuse
průměrným	average
barevná	color
zvládnout	handle
náměty	topics
ruskou	russian
autory	authors
vlk	wolf
prvnich	first
celýho	whole
myš	mouse
zručně	skillfully
dotyčný	concerned
albert	albert
dokážete	can
dýl	length
ovlivnil	affected
hilton	hilton
opustit	forsake
chvili	while
kdokoli	anyone
ošklivá	ugly
pokladu	treasure
nekonalo	didn't work
vraždě	murder
uviděl	saw
přetrpět	endure
půjčovně	rental
přerod	rebirth
přeživší	survivor
oknem	window
cítíte	feel
pověsti	rumors
hvězdě	star
předchůdci	predecessors
sprostě	vulgarly
neuvěření	unbelief
animáky	anime
šílence	madman
porovnávat	compare
příchodu	arrival
vyvíjí	develops
kobra	cobra
skladby	songs
dovolí	allows
tkví	lies
naprosta	absolutely
hrat	play
budovy	buildings
ukazovat	show
radoby	radoby
boiled	boiled
stříbrném	silver
slátanině	concoction
ost	ost
piva	beer
penězi	money
kdybychom	if we
thrillery	thrillery
trestuhodně	reprehensibly
nezasmála	didn't laugh
dokázaly	did
fórů	forums
provedením	implementation
dementně	dementedly
rutger	rutger
stillera	stillera
křoví	bushes
tragedie	tragedy
paříže	paris
hodněkrát	many times
něčí	someone's
napíše	write
zajímavostí	attractions
konzumní	consumer
generál	general
sprostá	vulgar
nahradil	replaced
italové	italian
hnusně	disgustingly
teče	flows
běžte	run
motivaci	motivation
dívčí	girly
perry	perry
podporuje	supports
samým	alone
brali	brali
odrovnal	cut
plusy	pros
asijských	asian
ježiši	jesus
postavené	built
státech	states
zabavit	seize
vrahů	killers
tolkiena	tolkiena
stihne	catch
tanci	dance
kuklová	pupa
přednosti	advantages
upírech	vampires
běžícím	running
povědomí	awareness
sálá	scarf
mateřské	maternal
vystupují	perform
báječné	great
stáli	stood
high	high
daredevil	daredevil
neskutečným	unreal
nijaký	none
cílovou	target
ústa	mouth
blb	blb
běhat	run
natočenou	filmed
spadla	fell
démony	demons
pohádková	fairytale
proslovy	speeches
schématu	scheme
větě	sentence
nabídl	offered
uvažování	reasoning
uzasne	awesome
nechápala	didn't understand
soucitu	compassion
vyhozené	fired
řádky	lines
prospělo	passed
dallas	dallas
vetsi	larger
nástup	boarding
volá	calling
texaský	jeans
poušti	deserts
maličko	little
skouknutí	peeping
bohatství	wealth
ženami	women
ředitel	director
nádraží	station
komplet	complete
trefil	hit
přední	front
současnou	contemporary
socialistického	socialist
nemastná	lean
neobjeví	doesn't appear
zdejšího	local
osazenstva	staff
třída	class
kanibalové	cannibals
ostře	keen
odhalit	reveal
napínavou	exciting
člena	member
dodneška	until today
posunul	shifted
barvami	colors
rekvizity	props
podáno	filed
okamžicích	moments
skály	rocks
verhoeven	verhoeven
mrknutí	blink
hity	hits
charakterizovat	characterize
trojúhelník	triangle
měnící	changing
časech	times
zapomene	forgets
rámec	framework
nezávislosti	independence
přesvědčivá	convincing
soudit	judge
jimiž	which
jimmy	jimmy
duel	duel
desítkách	dozens
gregory	gregory
kontaktu	contact
důstojník	officer
diskutovat	discuss
majitel	owner
vymyšlené	fictional
potřeby	needs
cillian	cillian
horníček	fever
prožívat	experience
pití	drink
zabijákem	killer
nesmazatelně	indelibly
mrcha	bitch
parchanti	bastards
překvapující	surprising
nelituju	don't regret
velka	big
déšť	rain
technických	technical
neočekával	didn't expect
mladíka	young man
sladká	sweet
působivě	impressively
psychologického	psychological
mozaika	mosaic
francouzsky	french
užívám	enjoy
indiánů	indians
hilla	hilla
horníčka	fever
impozantní	impressive
gradující	graduating
odlišných	different
společenstvo	community
glovera	glovera
hutnou	hutnou
bastogne	bastogne
vydávat	issue
klesla	dropped
záporných	negative
atp	etc.
zvyku	custom
leté	years
správném	correct
vzniknul	originated
léto	summer
výtvory	creations
polohy	position
sracka	shit
nepřidá	doesn't add
lynch	lynch
nástupce	successor
uděláme	do
zapomenutý	forgotten
prokázal	proved
neherců	non-actors
tvoje	your
podivným	strange
totalne	total
mimozemšťané	aliens
pomstou	revenge
gustu	like
ježíš	jesus
vytvořila	created
nejake	some
ulic	streets
neliší	don't differ
daném	given
nevinných	innocent
blond	blond
teto	aunt
poprsí	bust
velikým	great
gangy	gangy
mák	poppy
god	year
konkrétního	specific
postavička	figure
uweho	uweho
černocha	black man
nasral	angry
těžit	benefit
hanzlík	hanzlík
nechtěná	unwanted
sportovního	sports
osudové	fateful
splácanina	repayment
nekončící	endless
brutálních	brutal
zabránit	prevent
akčňáků	action
čumět	gape
založené	based
odvíjí	unfolds
rozpačité	embarrassed
sportu	sports
psů	dogs
nekoukal	didn't look
live	live
uvést	state
shrnu	summarize
neskutečných	unreal
schumachera	schumachera
odporu	resistance
uvědomíte	realize
odnikud	nowhere
situační	situational
krásní	beautiful
vzpomínce	memory
vyjímky	exceptions
connora	connora
ukončit	end
prasárna	pigsty
přístupem	approach
negativně	negatively
šťastná	happy
skříni	wardrobe
nereálný	unreal
hloupější	stupider
mimozemšťan	alien
roboti	robots
tlustá	fat
tématiku	themes
odpadové	waste
likviduje	liquidates
ploše	desktop
pytle	bags
blondýnka	blonde
vyjít	go
pohádkou	fairy tale
titaniku	titanic
dědek	old man
posral	shit
pražského	prague
kandidát	candidate
prostredi	environment
končetin	limbs
neschopný	unable
přesahuje	exceeds
bačkoru	slippers
podivnost	strangeness
segal	segal
opakoval	repeated
zády	back
láká	attracts
nedejbože	god forbid
zakrýt	cover
samoúčelná	self-serving
klučina	boy
nápisem	inscription
zvrácenost	perversity
tolerantní	tolerant
myerse	myerse
zlatej	gold
přeslazené	oversweetened
hodilo	thrown
mnohonásobně	many times
kalhoty	trousers
vydařených	successful
částech	parts
zpracováno	processed
náladou	mood
hádky	quarrels
puntíku	polka dot
ligy	league
vyčnívá	protrudes
nepřátele	enemies
nechtějí	don't want
propad	fall
neznají	don't know
snazi	try
přinesla	brought
nevhodné	inappropriately
univerzální	universal
nadchnout	get excited
vtipní	funny
náladě	mood
prudce	sharply
okno	window
nesnáší	hates
výbuchů	explosions
vytáhne	pulls
zábavnej	fun
vytratila	lost
poradil	advised
zavřel	closed
totalni	total
předstírat	pretend
joker	joker
jaky	what
jakto	as
zounar	zounar
alfa	alpha
bible	bible
cem	cem
nenásilně	nonviolently
potopení	sinking
našim	our
nedělám	don't
rezervou	reserve
polibek	kiss
pravého	right
procento	percent
služby	services
povinnosti	responsibilities
limonáda	lemonade
řádění	rampage
strašlivá	terrible
klade	puts
divoká	wild
nesnesitelný	unbearable
seš	are
pětka	five
charakterní	characteristic
trosku	debris
vinnetoua	vinnetoua
jakémsi	somehow
obrátky	turnover
popularity	popularity
avatar	avatar
bahně	mud
pokoušel	tried
tatínek	daddy
druha	other
šoku	shock
charismatu	charisma
sestava	composition
odehrávat	take place
beznadějně	hopelessly
smrtonosnou	deadly
suverénně	sovereignly
plochý	areas
kačeři	ducks
subjektivně	subjectively
vykrádání	robbery
letadlem	plane
rychlejší	faster
terry	terry
kreslená	cartoon
počkej	wait
mistrů	masters
briana	briana
prim	prim
oslavu	celebration
soustředí	concentrates
moderního	modern
závěrečného	final
nejsmutnější	saddest
balancuje	balances
nevídané	unseen
nelituji	don't regret
nebot	nebot
čtvrtého	fourth
akta	file
šílených	crazy
jenze	jenze
nároky	claims
zažívá	experiencing
čtyřiceti	forty
věrné	faithfully
jednoduchého	simple
alice	alice
okolnosti	circumstances
lima	lima
přímočarý	straightforward
propadá	fails
klasa	class
nepřekvapil	not surprised
zachoval	preserved
patriotismu	patriotism
ladislav	ladislav
like	like
hadů	snakes
prostřední	middle
oceánu	ocean
metody	methods
zombíci	zombies
zivot	life
primárně	primarily
shia	shia
choreografií	choreography
band	band
kar	kar
odvedená	abducted
vyborne	great
zdála	seemed
ideály	ideals
překrásnou	beautiful
strhne	pulls
elizabeth	elizabeth
zaměřuje	focuses
roztomilou	cute
mrazilo	froze
vymyšlený	fictional
nejlepšími	best
lukavský	lukavský
pittem	pittem
estevez	estevez
pravdivá	true
božská	divine
obýváku	living room
nezničitelný	indestructible
ovce	sheep
úspěchy	achievements
bot	bot
komisař	commissar
slyšeli	heard
uděluji	grant
housle	violin
dorazil	arrived
rusové	russians
stůl	table
fiennes	fiennes
céčkový	céčkový
mostu	bridge
dammem	dammem
sis	sis
klise	cliche
pešek	foot
způsobit	cause
vyrazit	set
roka	year
elitní	elite
nejmenších	smallest
ego	ego
základem	basis
strašnej	terrible
pavouk	spider
rozesmál	laughed
nepřehledný	confused
zvířatech	animals
probudil	woke
minutový	minute
roztahané	stretched
profesionálně	professionally
vzbudit	wake
odlišuje	distinguishes
sebezapřením	self-denial
šancí	chance
lacinou	lacinou
šesté	sixth
vhodná	suitable
odhaluje	reveals
zacne	begins
milionu	million
zásadního	essential
holý	bare
kretén	cretin
děsné	terrible
natočilo	filmed
kongu	kongu
jiřiny	dahlias
demencí	dementia
morálně	morally
scénku	scene
úspěšných	successful
nedozvíme	won't know
vymysleli	invented
navijákem	winch
nastesti	fortunately
absolutního	absolute
německým	german
americkými	american
všimněte	notice
pronásleduje	chases
podali	filed
výjimečná	exceptional
bondovky	bondovky
souvislostí	context
mírou	measure
sitcomu	sitcom
vyhýbat	avoid
gumové	rubber
zaprvé	first
jmény	names
přidali	added
mléko	milk
překonalo	overcame
samotnej	alone
pozitivem	positive
komerce	commerce
zločinci	criminals
nejdokonalejší	perfect
inteligencí	intelligence
odpornou	disgusting
fér	fair
etc	etc
prislo	attached
du	you
gérard	gérard
necítil	didn't feel
davu	davu
kopecký	kopecký
podmínky	conditions
nelogická	illogical
přispívá	contributes
přestřelek	shootout
janák	janák
nasadí	deploys
poznamenal	noted
nepřežil	didn't survive
kulturu	culture
obstojně	fairly
odpůrce	opponent
lo	lo
kraluje	reigns
woolfové	woolf
odpudivé	repulsive
nejrůznější	various
ďáblem	devil
dárek	gift
procesu	process
spokojeni	satisfied
převládá	prevails
povedenější	successful
nesnažil	didn't try
špína	dirt
přivedl	brought
telce	telce
snuff	snuff
sežere	eat
václava	wenceslas
nepravděpodobné	unlikely
producenty	producers
bývalo	used be
doufali	hoped
gag	gag
záchrana	rescue
zachránila	saved
feature	feature
afriky	africa
vyjímek	exceptions
nenacházím	don't find
přemýšlí	thinking
dálky	distance
distributor	distributor
soudruha	comrade
zlom	break
rozhodování	decision making
dostávám	getting
představivost	imagination
recese	recession
sociálně	socially
idioty	idiots
vzteky	rage
svádí	seduces
vzhledu	appearance
chodili	went
dietl	dietl
změť	tangle
natočenej	filmed
vojín	private
reed	reed
návštěvníci	visitors
minutové	minute
jízdě	driving
donutilo	forced
zpěvák	singer
naštvaný	angry
přeplácaný	overpaid
bezduchou	soulless
katastrofické	catastrophic
chopil	chopil
došly	ran
stravitelný	digestible
artuš	arthus
obstojné	fairly
poslouchá	listens
krutost	cruelty
masové	mass
jdeme	let's go
formát	format
jedinečnou	unique
hodnej	good
vrazi	killers
kýčovitě	kitschy
dar	gift
efektivní	effective
němuž	whom
žádá	back
šedi	gray
generála	general
obtížné	difficult
koncertu	concert
neslaná	unsalted
vtipne	wittily
přejde	pass
odešla	left
moderním	modern
skoky	jumps
napínavých	exciting
navěky	forever
pozdní	late
billyho	billyho
krasne	beautifully
spratek	brat
dobová	period
chytřejší	smarter
zvlášt	separately
lék	medicine
hrdinkou	heroine
hollywoodská	hollywood
tvořit	create
nesčetněkrát	countless times
obrací	turns
překážky	obstacles
prošel	passed
tanečních	dance
pouště	desert
ironicky	wry
výraznou	significant
bojového	combat
tvaru	shape
alegorie	allegory
marný	vain
eh	eh
zapomenu	forget
nevinná	innocent
klenotů	jewelry
padesáti	fifty
aragorn	aragorn
rexe	rexe
vzestupu	rise
johnem	johnem
pracoval	worked
kámoše	buddy
poezie	poetry
sester	sisters
nesedělo	didn't fit
